,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,_id,nameRu,nameEn,year,posterUrl,posterUrlPreview,countries[0].country,countries[1].country,countries[2].country,genres[0].genre,genres[1].genre,genres[2].genre,duration,directors[0].directorRu,directors[1].directorRu,directors[2].directorRu,directors[3].directorRu,directors[4].directorRu,directors[5].directorRu,directors[6].directorRu,directors[7].directorRu,directors[8].directorRu,directors[9].directorRu,directors[10].directorRu,directors[11].directorRu,directors[12].directorRu,directors[13].directorRu,directors[14].directorRu,directors[15].directorRu,directors[16].directorRu,directors[17].directorRu,directors[18].directorRu,directors[19].directorRu,directors[20].directorRu,directors[21].directorRu,directors[22].directorRu,directors[23].directorRu,directors[24].directorRu,directors[25].directorRu,directors[26].directorRu,directors[27].directorRu,directors[28].directorRu,directors[29].directorRu,directors[30].directorRu,directors[31].directorRu,directors[32].directorRu,directors[33].directorRu,directors[34].directorRu,directors[35].directorRu,directors[0].directorEn,directors[1].directorEn,directors[2].directorEn,directors[3].directorEn,directors[4].directorEn,directors[5].directorEn,directors[6].directorEn,directors[7].directorEn,directors[8].directorEn,directors[9].directorEn,directors[10].directorEn,directors[11].directorEn,directors[12].directorEn,directors[13].directorEn,directors[14].directorEn,directors[15].directorEn,directors[16].directorEn,directors[17].directorEn,directors[18].directorEn,directors[19].directorEn,directors[20].directorEn,directors[21].directorEn,directors[22].directorEn,directors[23].directorEn,directors[24].directorEn,directors[25].directorEn,directors[26].directorEn,directors[27].directorEn,directors[28].directorEn,directors[29].directorEn,directors[30].directorEn,directors[31].directorEn,directors[32].directorEn,directors[33].directorEn,directors[34].directorEn,directors[35].directorEn,filmId,type,amount,cur,directors,rating
5851,5851,5851,5852,5852,64746d3d37c1458c9452ccf6,МУЛЬТ в кино. Выпуск №45. Новые путешествия,,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/1008536.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1008536.jpg,Россия,,,мультфильм,детский,,47.0,Екатерина Шабанова,Евгений Головин,Олег Шепляков,Андрей Бахурин,Арсен Хачатурян,Дмитрий Лазарев,Алексей Миронов,Роман Трамвай,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008536,,0.0,,0,0.0
5852,5852,5852,5853,5853,64746d3d37c1458c9452ccf7,Спящая красавица,,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/1043459.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1043459.jpg,Россия,,,,,,156.0,Юрий Григорович,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043459,,0.0,,0,0.0
5853,5853,5853,5854,5854,64746d3d37c1458c9452ccf8,Притяжение,,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/840250.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/840250.jpg,Россия,,,фантастика,,,132.0,Фёдор Бондарчук,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840250,,0.0,,0,5.685
5854,5854,5854,5855,5855,64746d3d37c1458c9452ccf9,Молчание,Silence,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/260898.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/260898.jpg,США,Великобритания,Тайвань,драма,история,,161.0,Мартин Скорсезе,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Scorsese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260898,,0.0,,1,7.142
5855,5855,5855,5856,5856,64746d3e37c1458c9452ccfa,Балерина,Ballerina,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/674249.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/674249.jpg,Канада,Франция,,мультфильм,комедия,приключения,89.0,Эрик Саммер,Эрик Уорин,Мими Мэйнард,Полетт Виктор-Лифтон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eric Summer,Éric Warin,Mimi Maynard,Paulette Victor-Lifton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674249,,0.0,,4,7.272
5856,5856,5856,5857,5857,64746d3e37c1458c9452ccfb,Семейное ограбление,Mes trésors,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/959858.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/959858.jpg,Франция,,,комедия,криминал,,91.0,Паскаль Бурдьо,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pascal Bourdiaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959858,,0.0,,1,6.189
5857,5857,5857,5858,5858,64746d3e37c1458c9452ccfc,С пяти до семи,,2015,https://kinopoiskapiunofficial.tech/images/posters/kp/919720.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/919720.jpg,Латвия,Россия,,драма,мелодрама,,107.0,Владимир Щегольков,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919720,,0.0,,0,6.818
5858,5858,5858,5859,5859,64746d3e37c1458c9452ccfd,Скандинавский форсаж: Гонки на льду,Børning 2,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/931515.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/931515.jpg,Норвегия,,,боевик,комедия,,98.0,Халлвард Браэин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hallvard Bræin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,931515,,0.0,,1,5.939
5859,5859,5859,5860,5860,64746d3e37c1458c9452ccfe,Джокер,,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/978221.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/978221.jpg,Россия,,,комедия,семейный,,62.0,Александр Каурых,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978221,,0.0,,0,5.558
5860,5860,5860,5861,5861,64746d3f37c1458c9452cd00,Голос монстра,A Monster Calls,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/839600.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/839600.jpg,Великобритания,Испания,США,фэнтези,драма,,108.0,Хуан Антонио Байона,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juan Antonio Bayona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839600,,0.0,,1,7.406
5861,5861,5861,5862,5862,64746d3f37c1458c9452cd01,Космос между нами,The Space Between Us,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/924990.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/924990.jpg,США,Китай,,фантастика,драма,мелодрама,120.0,Питер Челсом,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Chelsom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924990,,0.0,,1,6.602
5862,5862,5862,5863,5863,64746d3f37c1458c9452cd02,Звонки,Rings,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/252279.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/252279.jpg,США,,,ужасы,драма,мелодрама,102.0,Ф. Хавьер Гутьеррес,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F. Javier Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252279,,0.0,,1,4.76
5863,5863,5863,5864,5864,64746d3f37c1458c9452cd03,Отпетые напарники,Skiptrace,2015,https://kinopoiskapiunofficial.tech/images/posters/kp/689957.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/689957.jpg,Китай,Гонконг,Нидерланды,боевик,комедия,криминал,107.0,Ренни Харлин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Renny Harlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689957,,0.0,,1,6.307
5864,5864,5864,5865,5865,64746d4037c1458c9452cd04,Пазманский дьявол,Bleed for This,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/502723.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/502723.jpg,США,,,драма,биография,спорт,117.0,Бен Янгер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ben Younger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502723,,0.0,,1,6.975
5865,5865,5865,5866,5866,64746d4037c1458c9452cd05,Трансформация,Rupture,2015,https://kinopoiskapiunofficial.tech/images/posters/kp/905758.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/905758.jpg,Канада,США,,ужасы,фантастика,триллер,102.0,Стивен Шейнберг,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steven Shainberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905758,,0.0,,1,4.812
5866,5866,5866,5867,5867,64746d4037c1458c9452cd06,Огни большой деревни,,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/929650.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/929650.jpg,Россия,,,комедия,,,81.0,Илья Учитель,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929650,,0.0,,0,4.793
5867,5867,5867,5868,5868,64746d4037c1458c9452cd07,Коммивояжер,Forushande,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/958494.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/958494.jpg,Иран,Франция,,драма,триллер,,123.0,Асгар Фархади,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asghar Farhadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958494,,0.0,,1,6.737
5868,5868,5868,5869,5869,64746d4037c1458c9452cd08,Суперстюард,Larry Gaye: Renegade Male Flight Attendant,2015,https://kinopoiskapiunofficial.tech/images/posters/kp/720563.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/720563.jpg,США,,,фэнтези,драма,мелодрама,99.0,Сэм Фридлендер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sam Friedlander,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720563,,0.0,,1,4.43
5869,5869,5869,5870,5870,64746d4037c1458c9452cd09,Сафари,Safari,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/996304.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/996304.jpg,Австрия,Франция,Дания,документальный,,,91.0,Ульрих Зайдль,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ulrich Seidl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996304,,0.0,,1,6.838
5870,5870,5870,5871,5871,64746d4037c1458c9452cd0a,Амадей,National Theatre Live: Amadeus,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/1044810.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1044810.jpg,Великобритания,,,мюзикл,,,183.0,Майкл Лонгхерст,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Longhurst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044810,,0.0,,1,0.0
5871,5871,5871,5872,5872,64746d4037c1458c9452cd0b,МУЛЬТ в кино. Выпуск №46. Весёлые приключения,,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/1008863.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1008863.jpg,Россия,,,мультфильм,детский,,48.0,Екатерина Шабанова,Евгений Головин,Олег Шепляков,Андрей Бахурин,Арсен Хачатурян,Дмитрий Лазарев,Алексей Миронов,Роман Трамвай,Алексей Судаков,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008863,,0.0,,0,0.0
5872,5872,5872,5873,5873,64746d4137c1458c9452cd0c,На пятьдесят оттенков темнее,Fifty Shades Darker,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/893487.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/893487.jpg,США,Китай,Япония,триллер,драма,мелодрама,118.0,Джеймс Фоули,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Foley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893487,,0.0,,1,5.262
5873,5873,5873,5874,5874,64746d4137c1458c9452cd0d,Джон Уик 2,John Wick: Chapter Two,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/885658.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/885658.jpg,США,Гонконг,,боевик,триллер,криминал,122.0,Чад Стахелски,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chad Stahelski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885658,,0.0,,1,7.111
5874,5874,5874,5875,5875,64746d4137c1458c9452cd0e,Лего Фильм: Бэтмен,The Lego Batman Movie,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/843480.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/843480.jpg,США,Дания,Австралия,мультфильм,фантастика,фэнтези,104.0,Крис МакКей,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843480,,0.0,,1,7.129
5875,5875,5875,5876,5876,64746d4137c1458c9452cd0f,Дорога чести,Road to Paloma,2014,https://kinopoiskapiunofficial.tech/images/posters/kp/680579.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/680579.jpg,США,,,триллер,драма,,91.0,Джейсон Момоа,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jason Momoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680579,,0.0,,1,6.634
5876,5876,5876,5877,5877,64746d4137c1458c9452cd10,Love is,Love is,2017,https://kinopoiskapiunofficial.tech/images/posters/kp/1008774.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/1008774.jpg,Франция,Россия,Аргентина,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008774,,0.0,,0,0.0
5877,5877,5877,5878,5878,64746d4137c1458c9452cd11,Прекрасные дни в Аранхуэсе,Les beaux jours d'Aranjuez,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/913557.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/913557.jpg,Франция,Германия,,драма,,,97.0,Вим Вендерс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wim Wenders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913557,,0.0,,1,5.299
5878,5878,5878,5879,5879,64746d4137c1458c9452cd12,Лабиринты любви,,2015,https://kinopoiskapiunofficial.tech/images/posters/kp/923490.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/923490.jpg,Россия,Болгария,,мелодрама,,,90.0,Владимир Штерянов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923490,,0.0,,0,4.49
5879,5879,5879,5880,5880,64746d4137c1458c9452cd13,Обитель зла: Последняя глава,Resident Evil: The Final Chapter,2016,https://kinopoiskapiunofficial.tech/images/posters/kp/726753.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/726753.jpg,Германия,Канада,,ужасы,боевик,фантастика,107.0,Пол У. С. Андерсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul W.S. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726753,,0.0,,1,5.434
